connectorID,X,Y,Z
1781555,430961.0,232500.0,140800.0
4287078,423541.0,235816.0,154680.0
4287072,423608.0,235479.0,153880.0
4287070,423835.0,235365.0,153680.0
4287068,424081.0,234950.0,153400.0
25173767,437682.0,233839.0,137200.0
25173143,433654.0,234278.0,137000.0
25173151,433546.0,234188.0,137160.0
10984762,437677.0,233694.0,137440.0
4576386,438133.0,233825.0,136760.0
4286550,432930.0,235984.0,136960.0
4286543,432857.0,235918.0,136760.0
4286539,432784.0,235691.0,136600.0
4286686,433585.0,230712.0,148880.0
4286680,434422.0,230675.0,149280.0
4286660,431423.0,232040.0,144800.0
1663862,430762.0,232953.0,138400.0
25175296,433808.0,233645.0,136560.0
4286657,426803.0,236474.0,144920.0
4286642,425616.0,236124.0,144120.0
4286639,425953.0,236143.0,144320.0
3618922,431262.0,231910.0,146120.0
9961229,419366.0,242666.0,146720.0
9948323,410223.0,244484.0,152520.0
25230457,410908.0,243027.0,153760.0
27355617,427387.0,243221.0,139920.0
25916619,428243.0,235618.0,140120.0
13072316,428423.0,243482.0,139920.0
8871354,431071.0,232378.0,141200.0
25291205,426939.0,242672.0,147480.0
25291176,426939.0,242676.0,147320.0
9918650,433425.0,241867.0,143520.0
9918524,433823.0,241022.0,142640.0
25291106,426995.0,242460.0,147120.0
25298811,435351.0,240680.0,140760.0
25300275,434570.0,242264.0,139720.0
25300921,425228.0,234058.0,149280.0
25311099,434768.0,242674.0,136040.0
25310844,434767.0,242638.0,136640.0
25310791,434665.0,242533.0,137000.0
4846994,414850.0,231645.0,150000.0
9955509,418414.0,240707.0,154800.0
9954054,417522.0,239700.0,154160.0
25340599,417177.0,242834.0,156120.0
25342249,414506.0,231447.0,149520.0
1781533,430788.0,233025.0,140080.0
17400161,412537.0,239951.0,157800.0
25351412,415955.0,240060.0,156560.0
25352040,418432.0,242245.0,151520.0
25352133,418829.0,242603.0,150640.0
13404852,417783.0,240690.0,155080.0
10480397,417791.0,241659.0,153880.0
25356113,422364.0,240332.0,153840.0
25356107,422414.0,240684.0,153720.0
25356098,422518.0,240874.0,153440.0
25356096,422500.0,240886.0,153400.0
25356111,422394.0,240636.0,153800.0
5067818,430452.0,237062.0,139320.0
25356090,422428.0,240922.0,153240.0
25356089,422428.0,240928.0,153200.0
25360524,437550.0,238038.0,142040.0
12957821,438110.0,237954.0,141360.0
12930852,437382.0,240644.0,137640.0
25414108,429681.0,245368.0,139640.0
9835226,431081.0,243256.0,138000.0
25414118,429685.0,245316.0,139520.0
25418730,437554.0,240717.0,137320.0
25418593,440919.0,238394.0,137680.0
25418345,437224.0,240525.0,139920.0
25427092,427772.0,243053.0,139440.0
9825044,438653.0,238082.0,137200.0
25427540,427376.0,242999.0,138480.0
25427384,425964.0,243091.0,138720.0
25427090,427780.0,243089.0,139480.0
25427623,427156.0,242935.0,138040.0
1672419,436124.0,233151.0,137880.0
25435134,437799.0,232470.0,138920.0
25435413,436035.0,234278.0,138240.0
25433078,437090.0,231515.0,146080.0
25435164,435842.0,233221.0,138560.0
4577052,436034.0,234270.0,138440.0
1672431,435862.0,233284.0,138760.0
5005637,437297.0,229969.0,143760.0
10898176,436675.0,234449.0,138840.0
25437857,436795.0,233408.0,138920.0
25436779,435623.0,234829.0,137200.0
4576468,437148.0,233801.0,137920.0
25438456,437377.0,231482.0,138360.0
25439587,436154.0,231631.0,137400.0
1672194,435324.0,231928.0,138760.0
25439009,436327.0,231609.0,137320.0
25438537,437651.0,231589.0,138160.0
25439808,435349.0,231768.0,138320.0
25434874,437715.0,232257.0,138600.0
1672420,435905.0,233151.0,138240.0
25441395,426939.0,242672.0,147760.0
25442438,430527.0,242117.0,145640.0
25441246,425567.0,241574.0,148640.0
25472625,435369.0,240244.0,142840.0
25472000,437054.0,239933.0,143440.0
11321094,436897.0,239997.0,142600.0
11150128,430441.0,242452.0,144960.0
9919044,430051.0,242644.0,145200.0
4286863,427644.0,229892.0,152000.0
25486383,434101.0,234095.0,139720.0
25488866,433164.0,233969.0,141480.0
4286579,434680.0,233586.0,140680.0
25488807,433666.0,234019.0,142320.0
25494319,431500.0,235190.0,139600.0
5067698,430639.0,235591.0,138840.0
9607906,433172.0,235482.0,136160.0
5073247,432194.0,235110.0,141440.0
5073099,433642.0,233974.0,142240.0
9942581,406387.0,241340.0,159800.0
1672279,435384.0,231754.0,140080.0
25591121,429545.0,234623.0,137680.0
25591050,428528.0,235334.0,137920.0
9942591,405849.0,241148.0,159800.0
1674848,434862.0,231800.0,140960.0
25591061,428554.0,235338.0,137760.0
25604146,439071.0,232484.0,141160.0
25603834,438869.0,232791.0,137200.0
25601689,435355.0,231655.0,138080.0
1672245,434900.0,231062.0,138160.0
9825460,439131.0,235560.0,137080.0
1672165,435453.0,231480.0,137800.0
10936894,428605.0,242899.0,146080.0
9972004,432085.0,240964.0,145320.0
25609298,431592.0,233223.0,151280.0
25608935,433065.0,233570.0,152280.0
25605241,438533.0,233083.0,138920.0
25611934,430962.0,234291.0,149840.0
25611920,430917.0,234143.0,149720.0
9942516,406463.0,241059.0,159400.0
4287127,431392.0,234205.0,150280.0
5116735,437673.0,232160.0,138520.0
25637468,412234.0,242171.0,150800.0
1663787,438962.0,233242.0,136680.0
15172195,419828.0,236439.0,151720.0
30421728,416909.0,240597.0,155720.0
25637539,409928.0,242240.0,151080.0
15171833,419857.0,240000.0,150320.0
15171896,419561.0,237832.0,150960.0
5116997,422387.0,248510.0,135920.0
25662506,428644.0,247612.0,135600.0
9775166,428905.0,246184.0,137680.0
25662727,432167.0,244450.0,137440.0
24883649,433117.0,233292.0,152200.0
25664911,431365.0,233534.0,152120.0
25667319,434683.0,233562.0,140720.0
4286565,433956.0,234047.0,139600.0
25669756,433528.0,233681.0,138880.0
25486217,434738.0,233918.0,139840.0
25173152,433542.0,234156.0,137200.0
13253527,432997.0,234186.0,138320.0
3715595,433262.0,234711.0,138360.0
1663863,430770.0,232845.0,138960.0
25672698,431451.0,235137.0,139520.0
25672202,431665.0,233593.0,138000.0
25672199,431683.0,233585.0,137960.0
10190673,435930.0,236260.0,136480.0
25675110,420933.0,243474.0,151920.0
25675282,420989.0,243309.0,151600.0
25697012,428433.0,245182.0,139600.0
25698367,433313.0,243002.0,135840.0
25675608,421952.0,244423.0,149600.0
15632018,435218.0,241251.0,143040.0
25700942,421167.0,245878.0,149160.0
25700931,421219.0,245886.0,149080.0
9970651,429456.0,241985.0,144480.0
9970824,428939.0,241199.0,143720.0
9955403,417670.0,243234.0,157200.0
9954813,417755.0,242341.0,155240.0
12409612,421665.0,245689.0,149080.0
9961811,420271.0,246538.0,148520.0
25706279,428772.0,243895.0,141520.0
9825530,439263.0,235488.0,137400.0
9825689,439312.0,236542.0,136920.0
25706328,429637.0,243692.0,140240.0
10057747,439342.0,237436.0,137000.0
9972835,430267.0,239656.0,141200.0
4287059,423315.0,233923.0,152840.0
4287057,423728.0,233802.0,153000.0
9974565,434034.0,240985.0,146320.0
9974527,434618.0,241118.0,146000.0
9973877,434600.0,241025.0,145160.0
10194656,431812.0,234393.0,145640.0
3618973,434788.0,231579.0,145360.0
9974813,435397.0,239693.0,144000.0
25770009,435223.0,231682.0,145240.0
25763995,436981.0,231287.0,139800.0
10190708,435829.0,235600.0,136600.0
9783893,435783.0,238360.0,135360.0
25795862,437477.0,240437.0,135720.0
25811554,413317.0,245169.0,148680.0
25849051,427989.0,241636.0,147760.0
25849038,427988.0,241644.0,147720.0
5073846,435558.0,234439.0,137240.0
25849707,426062.0,247129.0,138200.0
25850027,435346.0,235082.0,138320.0
10098218,435618.0,234834.0,137240.0
25850026,435326.0,235082.0,138280.0
9607103,435642.0,234214.0,136920.0
10625586,428720.0,242051.0,145840.0
9947927,411261.0,244600.0,156040.0
25882235,430366.0,236862.0,139000.0
5067672,430473.0,235747.0,138680.0
25882916,431181.0,236337.0,138200.0
25883400,430386.0,235562.0,138120.0
5068169,430348.0,236676.0,138880.0
5067539,431187.0,236333.0,138280.0
25887742,435051.0,235368.0,136120.0
25887488,433507.0,235819.0,134360.0
5067506,430614.0,235486.0,138440.0
10048126,431333.0,236695.0,138080.0
9970426,430189.0,239417.0,145160.0
5067645,430441.0,236155.0,138640.0
9970216,430064.0,240693.0,145240.0
9970405,429570.0,240055.0,144960.0
13517383,432074.0,241983.0,144480.0
25901010,432926.0,234312.0,141160.0
5073096,433407.0,233809.0,141920.0
25906372,415593.0,231541.0,151280.0
15829782,428817.0,249273.0,134120.0
12943179,438799.0,229524.0,138280.0
9953053,416441.0,242926.0,150640.0
17400141,412503.0,239752.0,158320.0
4384640,427207.0,236289.0,144960.0
1781586,429552.0,233338.0,143560.0
4846672,413739.0,232381.0,149920.0
15171953,419587.0,239182.0,150640.0
26039322,431193.0,231793.0,147320.0
24883482,430730.0,235067.0,149960.0
8897483,431792.0,229830.0,148840.0
10077448,436517.0,237611.0,141280.0
10205996,434843.0,238932.0,139760.0
9824525,435099.0,238960.0,139480.0
26045130,436086.0,235229.0,135680.0
9349387,437008.0,235499.0,135200.0
10077347,435508.0,238009.0,140520.0
10077335,436002.0,237713.0,140680.0
9824513,435058.0,239105.0,139320.0
9963149,422639.0,240797.0,151800.0
25356116,422408.0,240212.0,153920.0
26048894,423593.0,241258.0,151240.0
26049086,423462.0,242960.0,149280.0
26048702,421730.0,239229.0,150880.0
9973136,433503.0,240600.0,142440.0
26064553,432566.0,230972.0,138120.0
26064870,439300.0,239050.0,138320.0
4287150,431192.0,235900.0,150920.0
26067147,431112.0,236543.0,151440.0
9968234,426311.0,243348.0,145240.0
9605530,432210.0,231939.0,136480.0
12961950,437863.0,238551.0,141840.0
26176782,435897.0,240097.0,138680.0
26112664,424716.0,233668.0,148640.0
4286727,422830.0,234444.0,148520.0
10633058,434812.0,239688.0,137640.0
12957996,437794.0,238480.0,142360.0
26176778,435162.0,240153.0,137960.0
10633061,434515.0,239389.0,137800.0
26045215,436227.0,234841.0,135640.0
26273886,430699.0,238742.0,142640.0
26296782,436481.0,234927.0,135400.0
26273626,420105.0,246740.0,149080.0
9928125,421066.0,247052.0,149440.0
26274268,429424.0,242739.0,145360.0
9942060,405937.0,241587.0,158120.0
26274239,429272.0,242793.0,145280.0
9610744,436070.0,233887.0,136200.0
26273887,430714.0,238678.0,142600.0
26273854,430836.0,239937.0,142960.0
9928108,421579.0,245628.0,149120.0
26348740,431855.0,242902.0,139000.0
13254455,430582.0,243091.0,143080.0
13254319,431038.0,242712.0,143520.0
26348699,431807.0,242758.0,139200.0
10053775,430877.0,242435.0,139280.0
26348761,432791.0,243172.0,139680.0
9775420,426695.0,245874.0,136400.0
26349089,431855.0,242902.0,139040.0
26348752,432587.0,242940.0,139280.0
26349230,432679.0,243158.0,138640.0
26348697,431807.0,242758.0,139160.0
26348763,432989.0,243370.0,139680.0
26348598,432859.0,243334.0,138240.0
9834798,429065.0,241353.0,140560.0
3891614,432587.0,235688.0,135880.0
13253674,433290.0,234860.0,138840.0
9833661,425283.0,242595.0,139160.0
4286772,429352.0,232430.0,150600.0
26385220,434600.0,236548.0,135800.0
5073798,434569.0,236608.0,135840.0
5523027,423830.0,232083.0,157920.0
26392776,425955.0,229795.0,156440.0
9927816,425938.0,242729.0,148440.0
9968190,426894.0,242945.0,145440.0
9919139,430104.0,242185.0,146080.0
26113152,422819.0,233996.0,148960.0
26409086,429887.0,239922.0,145400.0
9968225,425873.0,242413.0,145240.0
9970253,429401.0,239396.0,145360.0
26409073,429867.0,239923.0,145320.0
9954541,417082.0,238239.0,152840.0
26339490,410993.0,242305.0,151560.0
26410089,430915.0,242172.0,145320.0
3623557,430346.0,234338.0,140960.0
26274503,425928.0,242730.0,148000.0
9928051,422194.0,242973.0,149280.0
9928049,422198.0,242969.0,149240.0
26041806,418707.0,244390.0,150520.0
9928048,422196.0,242971.0,149160.0
25918949,414231.0,242702.0,157200.0
25905059,415712.0,237274.0,153560.0
9927953,425096.0,242914.0,148800.0
9955885,415236.0,238614.0,157240.0
9919212,428545.0,242854.0,146800.0
9919191,428595.0,242895.0,146240.0
9919186,428596.0,242883.0,146160.0
9919179,428616.0,242945.0,145960.0
9919090,429339.0,242763.0,145680.0
25675987,421083.0,243532.0,149400.0
25675107,420881.0,243488.0,151880.0
25674205,420359.0,242205.0,148880.0
25905016,415698.0,237272.0,153760.0
25881269,411403.0,243589.0,154720.0
25851209,426191.0,241737.0,141280.0
25850144,435182.0,234936.0,138080.0
26361295,434646.0,233423.0,136880.0
26361291,434622.0,233355.0,136960.0
26360314,422670.0,244331.0,139600.0
25673847,415731.0,241787.0,153040.0
25606392,438933.0,233200.0,136720.0
25850061,434914.0,235120.0,138240.0
26349313,433047.0,243486.0,137840.0
26348991,432687.0,243118.0,138880.0
26298299,405876.0,241656.0,158160.0
25605988,436135.0,231752.0,138240.0
25904520,417074.0,238263.0,153120.0
26274323,428394.0,243425.0,144840.0
26274316,428380.0,243427.0,144760.0
26274278,428546.0,243441.0,145000.0
25590258,435355.0,240714.0,139200.0
25673303,432101.0,233509.0,137400.0
25672809,432002.0,235369.0,139120.0
25883036,430996.0,236354.0,138080.0
25882923,431316.0,236693.0,138200.0
25882892,431986.0,236067.0,138560.0
25710832,425362.0,232581.0,152520.0
25434521,438837.0,232791.0,137080.0
25434225,437929.0,229718.0,137680.0
25431560,433534.0,239905.0,145120.0
26212774,430614.0,244678.0,137400.0
26045258,436186.0,235178.0,135000.0
26045257,436174.0,235119.0,135040.0
26045135,436050.0,235371.0,135480.0
25905047,415704.0,237280.0,153720.0
25311273,432231.0,240581.0,135040.0
25309974,421922.0,244671.0,149240.0
25309940,421921.0,244671.0,149200.0
25309876,423462.0,242960.0,149320.0
25309813,423466.0,242964.0,149600.0
25309708,422890.0,243524.0,149840.0
25309649,423466.0,242964.0,149720.0
24883841,433712.0,233822.0,152680.0
25427625,427148.0,242939.0,138000.0
25427361,427582.0,242991.0,138800.0
25419707,439274.0,239010.0,137160.0
25419509,438676.0,237237.0,136280.0
25419499,438622.0,237247.0,136400.0
25260694,410697.0,240918.0,152880.0
24883832,433708.0,233888.0,152880.0
24883486,430508.0,234871.0,149800.0
25210381,408043.0,243985.0,151560.0
25208991,408551.0,242243.0,155120.0
25369699,442370.0,238361.0,137000.0
25369697,442368.0,238346.0,137040.0
25362666,438492.0,238164.0,139400.0
25356022,423042.0,241382.0,153480.0
24961800,435358.0,237541.0,142840.0
25098835,419866.0,234918.0,159920.0
25098814,419866.0,234953.0,159840.0
25355709,422301.0,240006.0,156240.0
21085844,428173.0,233622.0,149320.0
21085807,428186.0,233802.0,149160.0
20036731,428237.0,235721.0,139920.0
20036297,427175.0,236013.0,139840.0
18616528,429353.0,234431.0,138000.0
18616216,430239.0,234237.0,137720.0
17540829,406891.0,240949.0,157560.0
18013052,435214.0,231462.0,139480.0
17400204,412507.0,239874.0,158160.0
17400159,412526.0,239960.0,157840.0
17400010,413381.0,239526.0,159080.0
17399886,413355.0,239349.0,159560.0
17399874,413459.0,239538.0,159280.0
17399843,412857.0,239740.0,158760.0
17399831,413109.0,239836.0,158960.0
25175262,434888.0,233780.0,136600.0
16301759,437226.0,240524.0,139720.0
16443295,408291.0,237369.0,157960.0
25174448,437825.0,233582.0,137760.0
25174135,437703.0,233734.0,137360.0
25173927,437692.0,233787.0,137280.0
16303725,433718.0,234192.0,150760.0
16311013,439279.0,239014.0,137880.0
16310939,439276.0,239008.0,137120.0
15770357,429278.0,244255.0,146840.0
15766838,411002.0,242303.0,151600.0
15493685,422327.0,240500.0,155720.0
15493534,423059.0,241552.0,153640.0
15592120,425217.0,232220.0,154000.0
24231114,433105.0,233590.0,152400.0
15389269,419365.0,242367.0,149360.0
15389085,416398.0,242899.0,150680.0
15388963,416454.0,242624.0,150240.0
15385107,417645.0,243204.0,157120.0
15384605,411304.0,240012.0,152840.0
15171897,419540.0,237727.0,151000.0
15171887,419486.0,238722.0,150760.0
15171861,419661.0,239599.0,150520.0
15171854,419748.0,239690.0,150440.0
15171835,419763.0,239746.0,150360.0
15171823,419861.0,240310.0,150200.0
15171642,421047.0,243310.0,151480.0
15180185,427556.0,243301.0,145360.0
15180184,427560.0,243315.0,145400.0
15180181,427583.0,243289.0,145520.0
15173571,421746.0,239718.0,150680.0
15172210,420354.0,236277.0,151680.0
15172091,419742.0,236578.0,151680.0
15172026,419507.0,237364.0,151160.0
15241199,427615.0,232219.0,150840.0
15241054,430106.0,231872.0,150200.0
15390886,432237.0,232895.0,148440.0
14706187,424961.0,240502.0,148640.0
14977487,422190.0,242964.0,149320.0
15149691,406244.0,244426.0,159680.0
14610234,439559.0,234032.0,136200.0
14609437,439363.0,237910.0,136560.0
14469562,418642.0,247733.0,149360.0
14211941,425095.0,242922.0,148640.0
13538782,431049.0,241720.0,146400.0
13538778,431018.0,241704.0,146320.0
13903562,434812.0,239691.0,137600.0
12958729,435758.0,237944.0,143000.0
12958658,435417.0,237104.0,142320.0
12958364,435346.0,237131.0,142440.0
12958217,435907.0,237888.0,142720.0
12958212,435908.0,237890.0,142680.0
14947937,415218.0,231794.0,152000.0
12963594,433064.0,239718.0,140120.0
12963583,433260.0,239855.0,140360.0
12963467,434420.0,240093.0,140720.0
12963401,437348.0,240118.0,144000.0
12963379,437350.0,240127.0,144040.0
12963358,437363.0,240005.0,143680.0
12963331,437128.0,239955.0,143480.0
12963318,436959.0,239900.0,143320.0
12963305,436923.0,239910.0,143240.0
12963283,436918.0,239907.0,143120.0
12963274,437002.0,239988.0,142800.0
12963206,435212.0,241258.0,143320.0
12963092,437231.0,240533.0,138640.0
12962929,437230.0,240531.0,139000.0
13513696,435309.0,231587.0,139720.0
13513669,435081.0,231384.0,139240.0
13513609,435336.0,231971.0,138880.0
13503779,437822.0,240990.0,136800.0
13500077,439386.0,237930.0,146200.0
13500070,439342.0,237918.0,146160.0
13500069,439324.0,237921.0,146120.0
13491260,406464.0,243995.0,158040.0
12958197,436117.0,237955.0,142560.0
12958133,436226.0,237977.0,142520.0
12958010,436868.0,238177.0,142320.0
12958006,437149.0,238321.0,142160.0
12936703,433948.0,240343.0,141000.0
12962912,434533.0,242104.0,138960.0
12962898,434526.0,242095.0,139120.0
12962892,437233.0,240526.0,139160.0
12962829,437209.0,240552.0,140440.0
12962458,437224.0,240515.0,141440.0
12962446,437224.0,240516.0,141280.0
12962358,436907.0,240465.0,141960.0
12961485,437466.0,238633.0,142880.0
12961184,438504.0,235842.0,144520.0
12961151,438518.0,235840.0,144400.0
12961148,438528.0,235850.0,144360.0
12961078,439033.0,236301.0,144240.0
12959988,439092.0,237537.0,145800.0
12959970,439167.0,237432.0,145720.0
12959838,439177.0,237420.0,145680.0
12959823,439600.0,237296.0,145080.0
12959471,438811.0,237139.0,143240.0
12931089,437677.0,240640.0,135960.0
12931069,437671.0,240651.0,136000.0
12931059,437682.0,240666.0,136080.0
12930842,437400.0,240679.0,137520.0
13072805,439287.0,238994.0,135880.0
12935528,439302.0,239051.0,138400.0
12934407,434534.0,242103.0,138880.0
12933118,434485.0,241994.0,139280.0
13253875,434756.0,233870.0,139640.0
13253607,433245.0,235132.0,139120.0
13253600,433179.0,235114.0,139240.0
13253509,432904.0,234063.0,138240.0
13406819,415948.0,240060.0,156680.0
13406620,416964.0,240618.0,155680.0
13403450,422594.0,240948.0,154840.0
12930748,437341.0,240576.0,137880.0
12930683,437335.0,240586.0,137960.0
12930678,437244.0,240538.0,138360.0
12930569,439274.0,239010.0,136960.0
12861078,415581.0,240282.0,158920.0
12856272,405493.0,239552.0,160440.0
12856228,405558.0,239560.0,160320.0
12856215,405600.0,239578.0,160200.0
12856204,405589.0,239561.0,160160.0
12856154,405394.0,239475.0,160040.0
12839004,418448.0,244407.0,150800.0
12839000,418934.0,242708.0,150520.0
12837877,418414.0,242187.0,151840.0
12942937,437902.0,229686.0,137960.0
12942731,437971.0,231259.0,137640.0
12941891,438813.0,232557.0,137360.0
12938983,439285.0,239009.0,136240.0
12938309,434339.0,242118.0,142280.0
12938245,434052.0,242171.0,142320.0
10945764,430808.0,242062.0,142160.0
10939666,408826.0,237345.0,158160.0
10931476,434126.0,240204.0,141240.0
10927187,431306.0,236206.0,151160.0
10927055,431220.0,233221.0,148960.0
12422281,415007.0,238564.0,157480.0
12422246,414846.0,238508.0,157600.0
12422065,414292.0,238162.0,158480.0
12421801,414453.0,238101.0,159000.0
12419533,414345.0,238133.0,158560.0
12419376,414177.0,237300.0,158160.0
12412512,420907.0,243035.0,149400.0
12411811,416349.0,242359.0,149040.0
12409737,417001.0,245826.0,151600.0
12408084,411795.0,243929.0,154800.0
12407786,411005.0,242308.0,151320.0
12354706,408794.0,242381.0,154880.0
12069600,417435.0,237932.0,157600.0
12069571,417163.0,237956.0,157800.0
11149525,435358.0,240222.0,142920.0
11149373,436915.0,240316.0,142280.0
10921649,424814.0,242723.0,150200.0
10921632,424746.0,242368.0,149520.0
10921375,426029.0,242581.0,145400.0
10912352,422263.0,245282.0,149840.0
10911850,430424.0,243811.0,139920.0
10904073,409722.0,242146.0,153680.0
10902473,411004.0,242308.0,151840.0
10899480,425969.0,242936.0,139520.0
10899216,431475.0,244093.0,138480.0
10899030,431946.0,236108.0,138640.0
10089836,418159.0,242745.0,153000.0
10083368,428078.0,240609.0,142640.0
10083366,428096.0,240552.0,142680.0
10078272,438814.0,232035.0,144280.0
10077591,436305.0,238715.0,141520.0
10077526,436494.0,238729.0,141360.0
10077338,435848.0,237710.0,140600.0
11321108,436922.0,239983.0,142640.0
11314855,432916.0,238289.0,144920.0
11305293,424133.0,242297.0,150880.0
11305269,424462.0,242561.0,150520.0
11294473,433232.0,240006.0,145800.0
11291743,428073.0,242203.0,147640.0
11194901,410053.0,245197.0,152800.0
11174857,419367.0,242362.0,149200.0
10516061,408028.0,243982.0,151600.0
10515939,410432.0,242438.0,152920.0
10480417,415742.0,242435.0,153800.0
10484775,426125.0,236177.0,144400.0
10484719,430627.0,237374.0,139600.0
10516940,431578.0,232854.0,148440.0
10479251,430884.0,240282.0,141240.0
10205014,425286.0,241153.0,148560.0
10198612,422196.0,242961.0,149000.0
10195437,432847.0,234467.0,145320.0
10195380,432848.0,234469.0,145360.0
10195317,431667.0,235529.0,147600.0
10195258,431027.0,236569.0,148560.0
10195246,430968.0,236639.0,148720.0
10195162,430105.0,235860.0,148280.0
10195139,430220.0,235881.0,148200.0
10195121,430910.0,236491.0,148280.0
10177105,430656.0,235598.0,138920.0
10176897,433890.0,234043.0,139520.0
10173646,431221.0,234629.0,138960.0
10171324,433587.0,233908.0,142120.0
10206282,433480.0,233849.0,142000.0
10206256,433617.0,233928.0,142160.0
10200939,433329.0,234767.0,138120.0
10200542,428762.0,232920.0,144160.0
9974877,436109.0,239074.0,144800.0
9974867,435723.0,239239.0,144440.0
9974832,435477.0,239626.0,144360.0
9974828,435438.0,239654.0,144160.0
9974814,435161.0,239557.0,143760.0
9974812,435344.0,239944.0,143920.0
9974810,435302.0,240368.0,143760.0
9974626,435426.0,241147.0,146720.0
9974603,435253.0,241105.0,146440.0
9974601,435262.0,241061.0,146400.0
9974567,434111.0,240996.0,146360.0
9974556,434106.0,240985.0,146160.0
9974546,434615.0,241071.0,146120.0
9973044,429568.0,239734.0,140520.0
9972935,430007.0,239526.0,140800.0
9972928,430080.0,239580.0,140880.0
9972919,410093.0,245100.0,152520.0
9972914,430295.0,239667.0,140960.0
9972879,430521.0,239346.0,141320.0
9972816,430908.0,240225.0,141120.0
10194982,426165.0,243440.0,145120.0
9972670,431927.0,240990.0,141200.0
9972663,431917.0,241075.0,141360.0
9972631,430882.0,240295.0,141280.0
9972608,430880.0,240309.0,141320.0
9972576,431906.0,241086.0,141400.0
9972561,431356.0,240926.0,141480.0
9972504,431653.0,241898.0,141760.0
9972495,431589.0,241546.0,141760.0
9972443,430781.0,242129.0,141800.0
9972404,431538.0,241938.0,142000.0
9972270,430963.0,239906.0,142480.0
9972138,430835.0,239937.0,142920.0
9972119,430941.0,240265.0,142960.0
9972082,431114.0,240623.0,143160.0
9972081,431300.0,240799.0,143240.0
9971942,432124.0,240969.0,145240.0
9958293,415695.0,241731.0,152920.0
9958289,415715.0,241770.0,152960.0
9958281,416145.0,242295.0,153120.0
9958247,416501.0,242986.0,152960.0
9958190,416727.0,242413.0,152640.0
9958160,416847.0,242217.0,152520.0
9958058,416863.0,245866.0,151400.0
9958035,416762.0,246309.0,151040.0
9958019,417188.0,246140.0,151120.0
9958015,417584.0,245602.0,151120.0
9957996,417707.0,245492.0,151040.0
9957991,417758.0,245412.0,150960.0
9957820,418525.0,244465.0,150640.0
9957669,416816.0,241172.0,152640.0
9957442,418991.0,240531.0,155040.0
9957422,419223.0,240787.0,154760.0
9957331,414972.0,241133.0,157880.0
9957329,414946.0,241131.0,157840.0
9957249,414198.0,242430.0,157280.0
9957248,414192.0,242166.0,157280.0
9957225,414975.0,241179.0,157560.0
9957190,414437.0,241596.0,157760.0
