connectorID,X,Y,Z
9957056,414456.0,241627.0,157960.0
9956979,414992.0,241189.0,157520.0
9956822,414332.0,238355.0,158160.0
9956817,414393.0,238364.0,158080.0
9956792,415911.0,239565.0,157080.0
9956741,415587.0,240085.0,158120.0
9956457,415331.0,240251.0,159320.0
12348118,411061.0,243908.0,154920.0
10640814,408174.0,241790.0,155440.0
10640717,410716.0,240926.0,152920.0
10640690,410597.0,240862.0,152600.0
10633186,435388.0,239405.0,138200.0
10633166,435357.0,239582.0,138480.0
10633075,434813.0,239693.0,137560.0
10623737,422597.0,240949.0,155040.0
10623688,422324.0,240499.0,155840.0
10622776,425096.0,242916.0,148920.0
10622722,424836.0,242504.0,149720.0
10622682,424802.0,242718.0,150280.0
10622602,423182.0,241230.0,151400.0
10620613,415793.0,239604.0,156920.0
10620599,420126.0,246709.0,148800.0
10620545,416108.0,239611.0,157320.0
10620087,433171.0,239905.0,146160.0
10619808,436395.0,238781.0,145440.0
10617362,417784.0,240843.0,154800.0
10621005,429677.0,234171.0,145080.0
10620841,430813.0,232076.0,146280.0
9971941,432113.0,240964.0,145200.0
9971874,433256.0,242106.0,146520.0
9971842,432936.0,241928.0,145920.0
9971793,432835.0,242066.0,145400.0
9969759,428724.0,239854.0,150080.0
9969420,428422.0,239170.0,148880.0
9969419,428538.0,239238.0,148840.0
9968966,430780.0,240671.0,148320.0
9968752,429111.0,240153.0,148160.0
9968741,429509.0,240923.0,148280.0
9968570,425311.0,241583.0,144960.0
9968552,425375.0,241769.0,145080.0
9968402,425127.0,243549.0,144600.0
9968375,425844.0,243371.0,144760.0
9968355,425848.0,243455.0,144920.0
9968278,426473.0,242996.0,145240.0
9968214,426027.0,242572.0,145360.0
9968192,426790.0,242948.0,145400.0
9968166,427102.0,242925.0,145480.0
9968146,427338.0,242837.0,145520.0
9968038,428735.0,242740.0,147720.0
9967955,424773.0,241988.0,147200.0
9967949,424830.0,242044.0,147320.0
9967935,424840.0,242079.0,147360.0
9967934,424856.0,242142.0,147400.0
9967925,424899.0,242309.0,147520.0
9967834,425143.0,237954.0,149160.0
9967831,425055.0,237968.0,149000.0
9967829,425020.0,237999.0,148960.0
9967785,424917.0,238330.0,148800.0
9967727,424936.0,238743.0,148520.0
9967725,424969.0,238797.0,148480.0
9967555,425601.0,238287.0,147480.0
9967533,425577.0,238313.0,147560.0
9967532,425552.0,238323.0,147600.0
9967496,425351.0,238526.0,147920.0
9967343,425651.0,239651.0,147640.0
9967338,425615.0,239679.0,147680.0
9967219,425618.0,239753.0,147760.0
9967197,425882.0,239769.0,147960.0
9967095,424868.0,239371.0,148080.0
9966961,424595.0,238954.0,147960.0
9966788,425009.0,239122.0,148240.0
9966588,425221.0,240740.0,148120.0
9951102,425937.0,242704.0,148320.0
9951047,412748.0,244772.0,150120.0
10061554,421551.0,243677.0,150160.0
10061278,420979.0,243310.0,151640.0
10058034,440743.0,237560.0,139280.0
10048299,431717.0,239565.0,135440.0
10048298,407611.0,241248.0,156720.0
10044748,419876.0,242834.0,147240.0
10033358,438540.0,235261.0,137000.0
10033312,439275.0,239011.0,137520.0
10032974,428742.0,248443.0,135960.0
10029748,425928.0,242730.0,148120.0
10027150,428727.0,248797.0,134880.0
10025358,437949.0,241155.0,135120.0
10020182,436408.0,237896.0,140920.0
9974949,435445.0,239647.0,144200.0
9974904,436429.0,238763.0,145480.0
9974888,436212.0,238827.0,145000.0
10050263,412520.0,238180.0,151080.0
10068221,433290.0,234885.0,138880.0
10060239,431437.0,232941.0,148560.0
10060202,431229.0,233257.0,149000.0
10016427,431078.0,236251.0,151440.0
9961337,419776.0,243474.0,147280.0
9961215,419471.0,242667.0,147000.0
9961204,419828.0,242788.0,147200.0
9960909,420426.0,242986.0,147920.0
9960873,420591.0,243014.0,148120.0
9974526,434620.0,241126.0,145960.0
9974512,434637.0,241133.0,145720.0
9974497,434613.0,241200.0,145520.0
9974484,434640.0,241104.0,145240.0
9974469,433516.0,239105.0,147600.0
9974454,433541.0,239152.0,147320.0
9974450,433531.0,239221.0,147240.0
9974383,432996.0,238007.0,144720.0
9974374,418366.0,242106.0,152080.0
9974356,418441.0,242251.0,151440.0
9974310,432934.0,237841.0,145080.0
9974307,432910.0,238282.0,145040.0
9974283,433477.0,239559.0,146880.0
9974197,433188.0,240014.0,145920.0
9974192,417463.0,243908.0,149640.0
9974146,433162.0,239302.0,145280.0
9974109,433001.0,239317.0,145320.0
9974086,432390.0,239337.0,145280.0
9974011,433536.0,239908.0,144960.0
9973840,434528.0,240985.0,144920.0
9973795,434621.0,241252.0,144520.0
9973753,432782.0,239644.0,142920.0
9973514,433141.0,239687.0,142840.0
9973476,432907.0,239769.0,142720.0
9973433,432918.0,239075.0,141440.0
9973406,432928.0,239371.0,141760.0
9960864,420676.0,243016.0,148360.0
9960549,419780.0,240750.0,149880.0
9960507,419440.0,240549.0,149640.0
9960423,419668.0,241020.0,149680.0
9958707,420264.0,242513.0,150520.0
9958606,414790.0,242965.0,155040.0
9958604,414797.0,242957.0,154960.0
9958587,415261.0,242825.0,154680.0
9958562,415299.0,242802.0,154520.0
9958435,415883.0,242276.0,153600.0
9958434,415915.0,242292.0,153560.0
9955693,416317.0,240155.0,156160.0
9955559,417741.0,240666.0,155200.0
9955495,418428.0,240685.0,154920.0
9955424,417716.0,243257.0,157280.0
9955373,417509.0,243142.0,156840.0
9955331,417603.0,243131.0,157000.0
9955309,417088.0,242841.0,156360.0
9955134,417352.0,242458.0,155520.0
9954810,417647.0,242132.0,155240.0
9954723,417756.0,241822.0,154920.0
9954670,417724.0,241611.0,154760.0
9954494,416480.0,238492.0,153240.0
9954336,416262.0,238024.0,153800.0
9954274,416137.0,238280.0,153680.0
9954273,416181.0,238288.0,153640.0
9954269,416305.0,238832.0,153560.0
9954235,416414.0,239030.0,153560.0
9954214,417148.0,239598.0,153920.0
9954209,417153.0,239598.0,153960.0
9954140,417734.0,241617.0,154640.0
9954057,417387.0,239675.0,154080.0
9954047,417960.0,240370.0,154320.0
9954026,417908.0,240362.0,154240.0
9953916,417827.0,241852.0,153600.0
9953873,417842.0,241871.0,153560.0
9953848,417905.0,241893.0,153440.0
9953756,418058.0,242101.0,152800.0
9953720,416937.0,241978.0,152320.0
9953681,418977.0,242136.0,152280.0
9953610,416875.0,242133.0,152440.0
9953576,418171.0,242140.0,152200.0
9953552,418410.0,242174.0,151880.0
9953537,418492.0,242274.0,151320.0
9953446,418899.0,242673.0,150560.0
9953439,419084.0,243912.0,150480.0
9953436,419086.0,243192.0,150520.0
9953410,419121.0,242837.0,150320.0
9953310,418485.0,240717.0,148200.0
9953263,418277.0,241608.0,148360.0
9953108,417335.0,244216.0,149200.0
9953105,417340.0,244164.0,149280.0
9953046,416553.0,243002.0,150520.0
9952974,416288.0,242409.0,150000.0
9952352,435364.0,240231.0,142880.0
9952312,414590.0,239736.0,145640.0
9952300,414638.0,239845.0,145720.0
9952188,415766.0,239973.0,146600.0
9952165,415389.0,239991.0,146720.0
9952111,415279.0,238435.0,146360.0
9966053,422024.0,242215.0,153800.0
9965839,421678.0,239546.0,156000.0
9965612,420401.0,238005.0,157080.0
9965565,420666.0,238618.0,156920.0
9965540,421131.0,239100.0,156880.0
9965494,420749.0,238595.0,156680.0
9965437,421902.0,239442.0,156680.0
9965429,421210.0,239068.0,156800.0
9965416,421913.0,239447.0,156640.0
9965374,422228.0,239880.0,156320.0
9965345,422336.0,240116.0,156160.0
9965314,421649.0,239699.0,155840.0
9965247,422589.0,241504.0,155280.0
9965209,422360.0,240309.0,154640.0
9965090,422959.0,241124.0,153880.0
9965084,422934.0,241132.0,153800.0
9965056,422454.0,242008.0,153680.0
9964971,423421.0,241684.0,152960.0
9964848,425522.0,241438.0,153600.0
9964839,425462.0,241378.0,153400.0
9964820,425166.0,241474.0,152960.0
9964009,424902.0,240690.0,152960.0
9963985,425307.0,240458.0,152680.0
9963976,424932.0,240460.0,152720.0
9963952,424789.0,240892.0,152720.0
9963907,424774.0,241292.0,152720.0
9963905,424774.0,241311.0,152600.0
9963819,423871.0,241708.0,152280.0
9963811,423879.0,241756.0,152040.0
9963752,423894.0,241833.0,151960.0
9963651,424254.0,240942.0,150880.0
9963619,424211.0,240922.0,150920.0
9963506,421934.0,240539.0,151760.0
9963288,422236.0,240413.0,151120.0
9963246,422337.0,240473.0,151280.0
9963146,422612.0,240834.0,151720.0
9963101,423186.0,241233.0,151480.0
9963034,423802.0,241924.0,151320.0
9962857,420817.0,242858.0,152240.0
9948406,409931.0,245385.0,152880.0
9948327,410183.0,244696.0,152600.0
9948210,411397.0,243103.0,155240.0
9948038,411355.0,243236.0,155440.0
9947925,411297.0,244619.0,155960.0
9947920,411394.0,244625.0,155880.0
9947887,411337.0,244684.0,155640.0
9947868,411338.0,244900.0,155760.0
9947831,411308.0,244547.0,155320.0
9947770,411437.0,244950.0,155160.0
9947743,411351.0,244549.0,155120.0
9947475,410936.0,243229.0,154200.0
9947383,407401.0,244156.0,155000.0
9947330,407117.0,244063.0,154280.0
9947296,408752.0,242652.0,155880.0
9947248,408176.0,241797.0,155640.0
9947010,407148.0,244157.0,157720.0
9946932,406244.0,243795.0,160200.0
9946928,406269.0,243800.0,160120.0
9932534,407636.0,243635.0,149760.0
9937470,405726.0,233737.0,158280.0
9928666,412216.0,242149.0,151000.0
9928466,425096.0,242917.0,148720.0
9928452,425447.0,241421.0,148360.0
9928379,410508.0,243954.0,149520.0
9928302,416432.0,242386.0,149640.0
9833493,426605.0,242969.0,139880.0
9833429,426432.0,242695.0,141240.0
9833396,424407.0,241528.0,141840.0
9833377,424597.0,241473.0,141680.0
9833317,425483.0,241543.0,141200.0
9833232,426224.0,241745.0,141040.0
9832832,428905.0,243623.0,140280.0
9830311,426719.0,242944.0,140200.0
9830300,428905.0,243600.0,140240.0
9830145,428437.0,243465.0,139840.0
9827125,432828.0,241531.0,139640.0
9826901,435044.0,240191.0,138400.0
9826899,435047.0,240192.0,138440.0
9826724,437549.0,237136.0,137480.0
9826534,437777.0,237275.0,136960.0
9826492,438160.0,237202.0,136680.0
9826400,439287.0,237723.0,137520.0
9826128,439623.0,237420.0,138080.0
9826118,439569.0,237392.0,137960.0
9825933,438562.0,237738.0,137400.0
9825098,439373.0,237744.0,137720.0
9825048,438685.0,238009.0,137280.0
9824527,435103.0,238962.0,139520.0
9824466,435268.0,239865.0,138960.0
9824122,431086.0,243762.0,139480.0
9823958,431832.0,244265.0,137920.0
9825795,439293.0,236520.0,137280.0
9825686,439336.0,236556.0,136880.0
9825625,438692.0,235765.0,138320.0
9825619,438703.0,235769.0,138200.0
9825601,439204.0,235457.0,137720.0
9825472,439128.0,235559.0,137120.0
9825458,439191.0,235566.0,137040.0
9956443,415542.0,240261.0,159000.0
9956424,415612.0,240219.0,158680.0
9956417,415651.0,240106.0,158320.0
9956402,415668.0,240049.0,158000.0
9956372,417083.0,237906.0,158040.0
9956307,417571.0,237898.0,157720.0
9956169,415782.0,237745.0,156720.0
9956144,415082.0,237308.0,157080.0
9955986,414122.0,236937.0,158360.0
9955959,414340.0,237939.0,159360.0
9955941,414437.0,238090.0,158840.0
9955916,414053.0,237525.0,158240.0
9955912,414051.0,237625.0,158320.0
9955870,415369.0,238276.0,157040.0
9955772,416016.0,239594.0,157120.0
9962844,420788.0,242864.0,152080.0
9962756,421066.0,243330.0,151440.0
9962573,421342.0,243500.0,150880.0
9962569,421378.0,243514.0,150840.0
9962564,421385.0,243507.0,150800.0
9962551,421624.0,243591.0,150560.0
9962538,421778.0,243672.0,150400.0
9962321,422796.0,246493.0,148880.0
9962303,422664.0,246354.0,149040.0
9962232,420978.0,246035.0,150240.0
9962215,420893.0,245959.0,150080.0
9962168,420647.0,245779.0,149800.0
9962126,420429.0,245546.0,149520.0
9961975,417658.0,248363.0,150000.0
9961964,417887.0,248302.0,149880.0
9961887,420597.0,245667.0,147560.0
9961886,420610.0,245661.0,147640.0
9961878,420715.0,245809.0,147840.0
9961824,420508.0,246455.0,148280.0
9961712,420221.0,246586.0,148560.0
9961600,420991.0,245649.0,149520.0
9961492,421046.0,247017.0,149360.0
9961361,419851.0,243683.0,147080.0
9961347,419776.0,243474.0,147240.0
9952076,415311.0,237888.0,146280.0
9952067,415313.0,238371.0,146200.0
9952065,415297.0,238132.0,146280.0
9952064,415297.0,238372.0,146280.0
9951999,415013.0,239228.0,147040.0
9951550,413358.0,245494.0,149520.0
9951547,413335.0,245499.0,149440.0
9951420,411359.0,244999.0,148040.0
9951384,411875.0,244403.0,147600.0
9952814,416573.0,242511.0,149760.0
9936923,406739.0,239867.0,157680.0
9936900,407101.0,239755.0,157280.0
9936843,407018.0,240974.0,157400.0
9936793,407228.0,240919.0,157120.0
9936748,407749.0,242061.0,156600.0
9936712,407720.0,241548.0,156480.0
9935479,408444.0,242120.0,155320.0
9935476,408443.0,242117.0,155280.0
9935471,408584.0,242272.0,155080.0
9935466,408730.0,242355.0,154960.0
9935419,407299.0,244179.0,154480.0
9935366,409894.0,242253.0,154400.0
9935364,409236.0,242475.0,154480.0
9935360,409330.0,242483.0,154360.0
9935335,410900.0,243019.0,153720.0
9935333,409791.0,242550.0,153840.0
9935289,410291.0,242459.0,153280.0
9935242,410417.0,241330.0,152520.0
9935212,411261.0,240176.0,152640.0
9935201,410670.0,240899.0,152800.0
9935146,410571.0,242416.0,152560.0
9935093,410657.0,242405.0,152400.0
9935081,410893.0,243435.0,152160.0
9935056,410521.0,243640.0,152000.0
9935051,410995.0,243524.0,152240.0
9933231,411003.0,242308.0,151360.0
9940612,409156.0,236982.0,158960.0
9940496,408828.0,237336.0,158200.0
9940401,409045.0,235503.0,159680.0
9938999,405187.0,239355.0,160200.0
9938763,405337.0,239282.0,159720.0
9938728,405906.0,239342.0,158960.0
9928164,417983.0,242157.0,148920.0
9928083,420907.0,245607.0,149560.0
9919204,428603.0,242909.0,146640.0
9919154,429384.0,240944.0,146520.0
9918988,430810.0,242083.0,145400.0
9918684,432899.0,242004.0,143720.0
9918642,433722.0,241957.0,143240.0
9918133,433470.0,241775.0,140400.0
9783863,437817.0,241017.0,135440.0
9942919,406412.0,241260.0,160920.0
9942836,405978.0,241509.0,160960.0
9942762,406154.0,241437.0,160400.0
9942714,406176.0,241420.0,160360.0
9942651,406320.0,241292.0,159960.0
9942607,406287.0,241301.0,160000.0
9942521,406424.0,241060.0,159440.0
9942435,406550.0,241011.0,159280.0
9942434,406548.0,240970.0,159160.0
9942394,406507.0,241006.0,158840.0
9942345,406794.0,241084.0,158560.0
9942320,406684.0,241149.0,158800.0
9942213,405621.0,242199.0,158840.0
9942133,405454.0,242044.0,158440.0
9942024,406224.0,241347.0,157920.0
9940852,408363.0,237746.0,159080.0
9940848,408418.0,237686.0,159000.0
9716138,429547.0,234192.0,144840.0
9716131,429675.0,234172.0,145000.0
9835177,430585.0,243203.0,140680.0
9612047,434318.0,234613.0,135640.0
9607214,435832.0,233941.0,137200.0
9607907,433154.0,235502.0,136120.0
9293271,437735.0,232310.0,138640.0
9293218,436745.0,234382.0,138680.0
9600768,428194.0,236830.0,137240.0
7602972,437149.0,230638.0,145800.0
7602155,437141.0,230584.0,145720.0
7600971,437322.0,229724.0,144360.0
7598455,436946.0,230418.0,143240.0
7596824,435859.0,229967.0,142200.0
5073773,434658.0,236329.0,135200.0
9950272,428067.0,242199.0,147680.0
9949711,412907.0,241323.0,151400.0
9949707,412898.0,241356.0,151280.0
9949698,412745.0,241769.0,151160.0
9946797,406176.0,244490.0,160800.0
9946755,406304.0,244552.0,160560.0
9946740,406360.0,244640.0,160120.0
9946693,406324.0,244039.0,159880.0
9946675,406214.0,244432.0,159600.0
9944036,406254.0,244398.0,159040.0
9943991,406256.0,244319.0,158720.0
9943982,406251.0,244240.0,158600.0
9943944,406424.0,243991.0,158080.0
9943787,405438.0,243428.0,157680.0
9943694,406021.0,243437.0,157320.0
9943295,407198.0,243140.0,157200.0
9943123,408957.0,240387.0,156880.0
9943120,408988.0,240413.0,156840.0
9943012,405719.0,241084.0,160000.0
9943005,405729.0,241118.0,159920.0
9775150,430323.0,245802.0,137440.0
9835141,429874.0,243002.0,138960.0
9835012,429440.0,241880.0,139840.0
9834989,428373.0,241461.0,140000.0
9834971,428367.0,241471.0,140120.0
9834500,428167.0,244285.0,142000.0
9834228,427004.0,244411.0,139960.0
9834172,423623.0,242382.0,139360.0
9833643,425957.0,242874.0,139440.0
9833598,425571.0,242632.0,139880.0
9833580,425974.0,242986.0,139640.0
9833569,425972.0,242984.0,139600.0
5005484,436090.0,229366.0,140360.0
5117086,435412.0,239879.0,140760.0
5116786,437758.0,232388.0,138680.0
5116723,437644.0,231579.0,138240.0
5072912,431902.0,233496.0,139920.0
5072870,430760.0,232837.0,139200.0
3605526,436898.0,231530.0,137160.0
3503731,435204.0,231451.0,139440.0
1804999,435310.0,231905.0,138680.0
9971932,432112.0,240956.0,145160.0
9826396,439323.0,237731.0,137560.0
9775224,427792.0,245399.0,137200.0
26828581,426951.0,243739.0,146800.0
26829643,427447.0,242486.0,148160.0
9589946,436711.0,235796.0,134720.0
8872625,427033.0,234721.0,153160.0
8872455,431470.0,233600.0,151080.0
8871311,431083.0,232329.0,141800.0
8870753,432025.0,232783.0,143360.0
8870700,432127.0,232867.0,143480.0
9183769,423732.0,232183.0,158080.0
7605841,436566.0,231376.0,142880.0
7605399,437228.0,230048.0,144960.0
4474190,439089.0,232390.0,140920.0
4474168,438367.0,232633.0,138400.0
4411045,423780.0,235410.0,153800.0
5005415,439110.0,231166.0,140480.0
4286975,421509.0,232868.0,158160.0
4286970,421860.0,232488.0,157600.0
4286967,421361.0,231813.0,157000.0
4286964,421600.0,231984.0,157240.0
4286952,423500.0,231928.0,157000.0
4286951,423593.0,231727.0,156760.0
4286942,424403.0,231469.0,156160.0
4286936,425106.0,231495.0,155320.0
4286919,425324.0,232345.0,153760.0
4286915,425428.0,232284.0,153600.0
4286871,425847.0,230312.0,152400.0
1674889,435061.0,231759.0,141600.0
1674881,435070.0,231710.0,141480.0
1674854,434636.0,232046.0,141160.0
1674852,434670.0,231992.0,141080.0
1672418,436133.0,233156.0,137840.0
1672415,436127.0,233125.0,137760.0
1672392,436546.0,232934.0,137320.0
1672387,436641.0,232940.0,137160.0
1672305,435608.0,232315.0,140640.0
1672302,435559.0,232254.0,140560.0
1672300,435197.0,231838.0,140560.0
1672287,435309.0,231821.0,140320.0
1672286,435327.0,231819.0,140280.0
9833428,426451.0,242574.0,141200.0
9956370,417090.0,237881.0,158000.0
9948033,411398.0,243109.0,155200.0
26721773,411349.0,243427.0,154640.0
9947980,410771.0,244111.0,155240.0
26741184,430524.0,243320.0,144960.0
10195406,433726.0,234442.0,145320.0
10195518,431956.0,234547.0,145120.0
10077641,436054.0,238778.0,141840.0
26780282,434582.0,235792.0,137080.0
9968199,426497.0,242983.0,145320.0
26782207,433188.0,241569.0,144720.0
26782205,433154.0,241549.0,144680.0
26782243,433148.0,241547.0,144640.0
26782203,432900.0,241722.0,144640.0
9826126,439573.0,237394.0,138040.0
26826234,439622.0,237028.0,136800.0
25291109,427009.0,242438.0,147080.0
26829272,426939.0,242672.0,147560.0
26829574,427447.0,242500.0,148200.0
26833017,407354.0,240901.0,157040.0
5513444,413417.0,232342.0,150800.0
9948880,413767.0,238106.0,150880.0
26868331,433017.0,243458.0,140040.0
25904655,416083.0,237815.0,153600.0
15770513,429936.0,244527.0,147280.0
13166490,435792.0,241043.0,144480.0
13166407,435572.0,241091.0,144080.0
9960794,418820.0,240800.0,148400.0
13512038,432556.0,240622.0,135800.0
26364969,424131.0,232364.0,151280.0
26364958,424165.0,232382.0,151000.0
26364944,424059.0,232546.0,150800.0
26361701,433048.0,233934.0,150920.0
26361221,433650.0,234312.0,136720.0
12967600,432100.0,233121.0,137960.0
10195119,430821.0,236522.0,148160.0
10195014,430637.0,235906.0,148040.0
10194957,430803.0,235739.0,147720.0
10194930,430693.0,235564.0,147360.0
10194883,430327.0,235605.0,147040.0
10194872,430358.0,235546.0,146920.0
10194830,430432.0,235473.0,146720.0
10194783,430459.0,235381.0,146360.0
10194756,430472.0,235095.0,145960.0
10194660,431829.0,234371.0,145680.0
10194602,430336.0,234451.0,145280.0
10194519,430220.0,234678.0,144760.0
10194517,430230.0,234691.0,144800.0
10194509,430254.0,234321.0,145120.0
5073376,432230.0,234174.0,140760.0
5073355,432452.0,234271.0,140960.0
5073039,433202.0,233880.0,141600.0
5072942,432246.0,233964.0,140560.0
5072925,432122.0,234183.0,140480.0
5072917,431994.0,233774.0,140200.0
4287042,426588.0,231622.0,155320.0
4287039,426174.0,231614.0,155200.0
4287022,425721.0,230728.0,155840.0
5524585,426021.0,235549.0,153160.0
5524572,427026.0,234652.0,153040.0
5524556,427747.0,233733.0,152480.0
5524547,427679.0,233729.0,152360.0
5524343,427666.0,229882.0,152040.0
5524130,425656.0,229962.0,152760.0
5523939,426945.0,232170.0,151520.0
5523919,426531.0,232128.0,151880.0
5523505,424285.0,233737.0,152840.0
5523425,426070.0,232178.0,152720.0
5523007,423694.0,232221.0,158240.0
5522976,423783.0,232327.0,158400.0
5522944,423917.0,232591.0,158760.0
5522846,424082.0,232828.0,159040.0
10194404,428636.0,234166.0,145080.0
5522777,424144.0,232836.0,159160.0
4286984,421143.0,232662.0,158440.0
4286980,421170.0,233065.0,158320.0
4286934,425277.0,231572.0,155160.0
4286930,425314.0,231715.0,154800.0
4286866,426488.0,230807.0,152040.0
4286856,427574.0,233174.0,151920.0
4286820,425566.0,232035.0,151600.0
25101214,426607.0,231281.0,151800.0
10194410,428619.0,234168.0,145160.0
9972442,430800.0,242148.0,141840.0
10191823,430812.0,242064.0,142120.0
26948042,431843.0,233895.0,135720.0
26955151,439524.0,236440.0,136600.0
4287066,424184.0,234636.0,153240.0
4287062,423154.0,233867.0,152720.0
4287060,423257.0,233931.0,152800.0
4286804,427595.0,234480.0,148720.0
4286803,427641.0,234410.0,148800.0
3925371,431232.0,231537.0,142880.0
3891617,432571.0,235728.0,135800.0
3719061,432974.0,235465.0,136320.0
3714175,428640.0,235771.0,140280.0
3665786,429583.0,234048.0,144480.0
3665780,429000.0,233165.0,143640.0
26364433,439881.0,235112.0,136400.0
5067821,430579.0,237337.0,139480.0
26828546,426861.0,243443.0,147120.0
26828561,426911.0,243607.0,146960.0
26839133,419211.0,240730.0,154840.0
9957394,419206.0,240581.0,154880.0
4286547,433023.0,236097.0,137160.0
26833832,413427.0,238052.0,151160.0
10050304,412627.0,238238.0,150760.0
25432253,431269.0,234546.0,145560.0
25105670,433195.0,231243.0,147320.0
25101314,426824.0,231379.0,151400.0
9289755,412720.0,233859.0,153440.0
9289535,411534.0,233912.0,153440.0
9253653,423588.0,235513.0,153960.0
9239126,428786.0,231828.0,148720.0
9239021,428506.0,231757.0,149560.0
9214267,425320.0,231713.0,154880.0
9185047,423830.0,232062.0,157840.0
26064369,432708.0,230473.0,138640.0
26038708,432219.0,230401.0,148480.0
25031538,432700.0,231626.0,146000.0
12959169,438232.0,237887.0,142520.0
9965837,421659.0,239594.0,155960.0
26917661,426463.0,231626.0,155200.0
26924284,435353.0,240212.0,142960.0
3619369,434372.0,230640.0,137680.0
26927612,438463.0,235232.0,136920.0
4286868,426086.0,230650.0,152120.0
10195320,431667.0,235510.0,147520.0
26951865,421578.0,232756.0,157480.0
9595209,428820.0,234971.0,153920.0
9928658,412313.0,242235.0,150640.0
26970821,433708.0,233852.0,152760.0
11307062,425095.0,242922.0,148840.0
24624692,433578.0,230874.0,148800.0
25673493,435719.0,236570.0,136200.0
12536157,422501.0,240732.0,155240.0
12534866,421865.0,239431.0,156760.0
9942832,405980.0,241492.0,160920.0
9935424,407771.0,244033.0,154480.0
9957676,416882.0,240980.0,152480.0
9953619,416823.0,241376.0,152360.0
14955948,412706.0,233885.0,153400.0
26875179,434142.0,240503.0,145160.0
5506348,412458.0,231360.0,149280.0
5081326,432764.0,233400.0,137200.0
5080205,433170.0,233939.0,141520.0
14429979,413078.0,233940.0,148920.0
12968422,433328.0,230953.0,139080.0
12968292,433304.0,230949.0,139040.0
12968262,432933.0,230987.0,138920.0
12967788,430238.0,234234.0,137840.0
12967757,430480.0,234899.0,138120.0
3619366,434334.0,230595.0,137760.0
26927593,438577.0,235275.0,137040.0
26947936,432047.0,234880.0,135680.0
4577129,436835.0,234213.0,138560.0
26948146,436098.0,234030.0,138880.0
26948413,436092.0,234072.0,138680.0
26948445,435737.0,233765.0,138600.0
26948459,435737.0,233765.0,138640.0
26948510,435982.0,234540.0,138600.0
26956003,416776.0,246264.0,151200.0
9919102,427528.0,242883.0,145640.0
26979329,435356.0,239728.0,143920.0
26984811,429203.0,244300.0,146720.0
26998161,425966.0,242988.0,139760.0
26981955,434520.0,242085.0,139240.0
9958244,416489.0,242976.0,152880.0
26994520,435312.0,240524.0,146040.0
9775401,426698.0,245872.0,136440.0
4576481,436840.0,234202.0,138520.0
27043325,411438.0,244949.0,155120.0
9954107,417996.0,240370.0,154360.0
17415613,431717.0,241241.0,139520.0
17415517,431765.0,241239.0,139320.0
17415440,432506.0,241457.0,138800.0
17415393,432431.0,241452.0,138880.0
17415273,429405.0,242520.0,140200.0
17101825,425214.0,234207.0,149360.0
